danger_level,elevation,temperature,wind_speed,humidity,avalanche_act,snow_depth
40.0,2760,-23,35,56,0,15.92
40.0,2462,2,37,62,0,4.794
60.0,2480,-27,38,66,0,3.286
60.0,2520,-27,38,54,0,5.335
60.0,2200,-4,39,60,0,3.286
40.0,2710,-20,11,65,0,16.39
40.0,2460,13,35,62,0,12.53
40.0,2660,-27,8,56,0,3.836
60.0,1980,-24,10,55,1,13.6
60.0,2560,13,27,53,0,15.92
40.0,2780,-11,14,61,0,4.794
40.0,2680,-32,7,61,0,15.25
60.0,2560,-24,10,65,0,9.88
40.0,2740,-13,25,62,0,15.99
60.0,2247,-29,8,55,0,15.66
60.0,2285,11,31,64,1,12.53
40.0,2460,-11,23,50,0,12.5
60.0,2410,-34,7,55,0,15.99
40.0,2640,-20,11,61,0,5.701
40.0,2700,-22,12,54,0,13.44
40.0,2410,11,11,56,1,11.96
40.0,2100,-16,16,56,0,4.155
40.0,2450,-13,25,64,0,13.3
40.0,2080,3,9,56,0,17.53
40.0,2540,3,9,63,0,3.286
40.0,2350,-7,40,60,0,15.92
40.0,2520,11,29,59,0,6.391
60.0,2225,-29,8,60,0,12.12
60.0,1966,-32,27,65,0,13.3
40.0,2570,-27,6,59,0,17.62
40.0,2447,-11,10,58,0,15.66
60.0,2780,-4,39,54,0,13.66
60.0,2599,-32,27,55,0,12.76
40.0,2438,-14,36,62,0,12.64
40.0,2360,15,19,62,1,10.55
60.0,2400,-32,27,54,0,14.54
60.0,2335,-14,7,57,1,3.113
40.0,2360,-22,12,50,0,13.5
40.0,2515,-13,25,58,0,4.512
60.0,2420,15,9,64,0,15.58
60.0,2050,-32,27,68,0,6.592
40.0,2740,-7,40,65,0,10.84
40.0,2470,6,31,57,0,17.08
60.0,2350,-11,36,66,0,6.939
40.0,2448,-20,11,59,0,11.49
40.0,2514,2,37,58,0,13.7
60.0,2417,-24,10,63,0,6.767
40.0,2500,-7,24,65,0,12.79
40.0,2465,11,29,56,0,14.89
40.0,2390,-27,8,61,0,11.91
40.0,2405,3,36,60,0,12.69
40.0,2422,0,23,61,0,10.28
40.0,2540,11,11,58,0,6.118
40.0,2265,3,7,56,0,17.26
40.0,2050,11,11,64,0,15.45
40.0,2469,-11,14,60,0,12.9
60.0,2587,0,36,59,1,12.53
40.0,2360,11,11,62,1,14.04
60.0,2516,-17,19,63,0,12.77
40.0,2660,-7,16,62,0,12.9
60.0,2510,-7,22,63,0,16.02
60.0,2475,-14,26,63,0,14.04
40.0,2140,-27,6,62,0,11.01
40.0,2525,-32,7,57,0,5.241
40.0,2498,-4,35,62,0,12.09
40.0,2415,4,10,56,1,2.451
60.0,2210,-24,10,57,1,16.12
40.0,2750,-7,24,54,0,5.188
60.0,2830,-34,7,59,0,11.96
60.0,2586,-8,12,63,0,4.709
60.0,2400,-32,27,56,0,15.45
40.0,2091,2,37,58,0,14.84
40.0,2311,11,29,50,0,12.59
40.0,2685,-7,40,63,0,5.141
60.0,2355,-32,27,64,0,13.16
40.0,2570,-31,7,56,0,8.75
40.0,2520,9,16,52,0,16.86
60.0,2310,-23,33,58,1,3.252
60.0,1980,-21,10,53,1,11.77
60.0,2480,-32,27,54,0,13.14
40.0,2320,11,11,60,0,3.932
40.0,2460,-11,14,50,0,12.26
60.0,2475,-24,10,53,0,5.929
40.0,2750,-7,40,61,0,15.58
40.0,2580,-13,25,50,0,13.6
40.0,2500,-7,40,64,0,8.87
60.0,2480,-23,33,62,0,11.22
40.0,2160,-7,24,64,0,15.92
60.0,2220,-11,36,60,0,6.659
60.0,2367,-24,10,56,1,15.11
40.0,2390,2,37,67,0,11.69
40.0,2460,4,10,53,0,16.86
40.0,2381,11,29,52,0,11.77
40.0,2447,-13,25,63,0,6.118
40.0,2050,-4,35,60,0,12.09
40.0,2430,15,19,56,0,15.92
40.0,2470,-23,35,56,1,15.11
40.0,2700,8,40,52,1,4.794
40.0,2447,11,11,63,0,11.49
40.0,2600,-7,40,61,0,5.188
40.0,2680,-31,31,67,1,11.76
40.0,2490,-11,10,59,0,3.908
60.0,2490,8,34,65,1,3.903
40.0,2480,-16,16,63,0,16.51
40.0,2630,8,40,53,0,13.3
40.0,2510,0,23,61,0,11.96
40.0,2640,12,16,61,1,11.91
40.0,2635,-22,12,57,0,16.51
40.0,2542,9,16,57,1,8.75
40.0,2650,0,23,61,1,15.92
60.0,2200,-4,39,55,0,15.99
40.0,2525,-2,7,61,0,13.3
40.0,2370,-7,24,52,0,8.75
60.0,2610,11,31,48,1,16.02
60.0,2450,-17,19,68,0,12.22
40.0,2520,-23,35,65,0,13.6
40.0,2550,-7,40,50,0,13.6
40.0,2139,-4,35,61,0,6.063
60.0,2340,-13,12,66,0,4.574
40.0,2390,4,10,64,0,15.11
40.0,2495,-24,36,64,0,6.939
60.0,2475,-26,27,62,0,6.659
40.0,2200,15,19,60,0,12.12
60.0,2475,-32,27,63,0,11.49
40.0,2460,8,40,65,0,10.34
60.0,2580,-13,12,60,1,3.319
60.0,2270,-34,13,60,1,12.12
40.0,2430,13,35,59,0,12.59
40.0,2556,3,9,53,1,13.3
40.0,2430,13,35,58,0,5.984
40.0,2365,-16,16,57,0,9.21
40.0,2700,0,23,58,1,6.592
60.0,2310,-13,12,54,0,4.507
60.0,2525,11,31,68,0,4.512
40.0,2440,1,20,62,1,6.069
60.0,2505,10,31,63,0,3.113
40.0,2965,-13,25,65,0,16.63
60.0,2590,-32,27,55,1,3.568
40.0,2514,-7,24,67,0,3.252
60.0,2508,-21,10,59,0,12.26
40.0,2500,-24,36,60,0,6.069
60.0,2290,-14,26,58,1,11.01
40.0,2640,-22,12,62,0,13.44
40.0,2330,-16,16,50,0,3.468
40.0,2710,8,40,59,0,8.47
40.0,2360,4,10,56,1,13.1
40.0,2410,-11,23,60,1,16.12
60.0,2305,15,15,63,1,10.55
40.0,2560,-13,25,50,0,6.659
40.0,2644,-27,8,57,0,15.92
40.0,2245,-13,25,50,0,12.77
60.0,2594,-34,13,57,0,12.37
40.0,2480,2,37,61,0,13.1
60.0,2499,11,31,64,0,15.91
40.0,2670,3,9,50,1,7.468
40.0,2680,-16,16,64,0,8.14
40.0,2540,-16,16,60,0,13.7
60.0,2420,-14,7,65,1,4.645
60.0,2305,-26,27,58,1,15.99
40.0,2360,-4,35,65,0,7.927
40.0,2520,-14,36,65,0,13.5
60.0,2590,-14,7,63,1,15.91
40.0,2750,-2,7,54,0,7.002
40.0,2556,-22,12,50,1,9.0
40.0,2360,-32,7,50,0,12.12
40.0,2300,3,36,56,0,9.88
60.0,2130,-4,39,56,0,10.55
40.0,2480,3,36,60,0,15.48
40.0,2715,-20,11,58,0,11.63
40.0,2515,3,9,62,0,12.53
40.0,2439,13,35,53,0,13.03
40.0,2415,-27,6,54,0,10.02
40.0,2710,-20,11,56,1,2.451
40.0,2365,-20,11,57,0,12.23
40.0,2424,4,10,52,0,15.48
40.0,2440,11,11,53,0,5.051
60.0,2438,-21,10,63,1,4.579
60.0,2480,-14,7,60,1,17.53
40.0,2200,3,9,61,1,4.794
40.0,2710,-7,16,61,0,10.68
40.0,2540,-13,25,62,0,10.49
40.0,2380,15,19,54,0,14.04
60.0,1760,-34,13,55,0,16.39
40.0,2330,3,9,65,1,3.505
40.0,2635,-27,6,67,0,8.75
40.0,2447,9,16,61,0,12.09
60.0,2840,-18,13,59,1,5.044
40.0,2540,-4,35,54,0,5.929
60.0,2475,-11,36,64,0,15.48
40.0,2500,-13,25,61,1,4.155
40.0,2685,-4,35,62,0,3.908
60.0,2586,-14,26,58,0,16.51
40.0,2320,12,16,65,0,12.53
60.0,2460,-25,36,59,0,6.118
40.0,2715,-22,12,57,0,15.58
40.0,2375,-32,7,61,0,12.53
40.0,2670,-7,16,50,0,6.592
40.0,2760,2,37,59,0,10.34
60.0,2020,15,36,60,0,13.1
40.0,2498,-2,7,58,0,3.702
40.0,2700,-16,16,61,0,8.53
40.0,2470,-31,31,60,0,3.903
60.0,2130,-14,26,57,0,15.92
40.0,2460,-11,23,59,0,15.92
40.0,2450,12,37,64,0,11.76
60.0,2450,-10,34,59,0,5.317
40.0,2380,12,37,50,0,11.22
60.0,2350,-11,36,53,0,3.702
40.0,2740,-14,36,58,0,13.3
60.0,2290,-8,12,68,0,10.78
40.0,2520,-7,40,54,0,13.5
40.0,2478,-22,12,63,0,8.87
40.0,2688,8,40,61,0,10.78
40.0,2760,-27,6,52,1,15.92
40.0,2515,11,29,62,0,13.6
60.0,2560,-25,36,60,0,15.48
40.0,2450,-7,24,60,0,12.69
40.0,2710,-14,36,64,0,12.31
40.0,2469,-13,25,59,1,7.468
60.0,2280,-29,8,55,1,6.659
40.0,2265,8,40,60,0,15.11
40.0,2635,2,37,57,1,3.286
40.0,2618,-2,7,57,0,12.56
60.0,2065,-11,9,55,1,7.468
60.0,2495,-21,10,48,0,13.19
60.0,2270,-13,12,55,1,12.39
40.0,2568,-7,16,50,0,7.002
40.0,2577,-23,35,57,0,10.55
40.0,2555,12,16,67,0,7.468
60.0,2520,-14,7,63,0,12.09
40.0,2447,13,35,62,0,11.46
40.0,2500,-27,6,64,0,12.56
60.0,2480,-14,26,57,0,12.43
60.0,2310,-27,38,68,1,15.92
60.0,2500,-11,9,60,0,11.91
60.0,2565,-27,38,56,1,17.62
40.0,2480,-20,11,61,0,3.903
60.0,2020,-10,34,55,0,12.9
40.0,2620,-7,40,65,0,17.53
60.0,2380,-24,10,68,1,16.39
40.0,2688,-13,25,56,0,3.702
40.0,2447,-2,33,60,0,9.0
40.0,2478,11,29,62,0,6.868
40.0,2487,-7,40,50,0,13.6
40.0,2595,-7,16,59,0,4.794
60.0,2610,-34,13,66,1,12.9
40.0,2380,-4,35,56,0,17.26
60.0,2247,-14,26,57,0,10.56
40.0,2400,-13,25,56,0,3.702
60.0,2505,-23,33,66,0,17.08
40.0,2605,-11,10,56,0,17.08
40.0,2520,11,11,58,0,2.613
60.0,2415,-32,27,68,0,3.702
40.0,2480,6,31,60,0,14.84
60.0,2499,-21,10,56,0,6.659
40.0,2710,-11,14,50,0,5.241
60.0,2810,-14,7,58,0,6.659
40.0,2390,13,35,56,0,4.507
40.0,2670,-7,40,57,0,12.5
60.0,2515,-29,8,55,1,3.505
40.0,2365,-27,6,65,0,3.319
40.0,2469,-7,40,63,0,15.48
40.0,2200,-4,35,58,0,6.659
40.0,2370,-27,6,50,0,8.53
60.0,2594,-17,19,63,0,13.84
60.0,1970,-27,38,60,0,15.99
40.0,2420,-4,35,59,0,16.39
60.0,2380,-29,8,63,0,4.713
40.0,2600,15,19,67,0,4.713
40.0,2680,8,40,56,0,15.66
40.0,2450,13,35,53,0,2.613
40.0,2350,-7,40,59,0,3.903
40.0,1800,-4,35,52,0,13.1
60.0,2270,15,9,48,0,9.95
40.0,2030,3,7,59,0,3.252
40.0,2630,-22,12,58,0,13.03
40.0,2460,2,37,64,0,14.51
40.0,2400,2,37,54,1,14.51
40.0,2540,-4,35,56,0,4.709
60.0,2470,-11,9,55,0,4.507
60.0,2300,-4,39,60,1,13.63
40.0,2424,-11,14,56,0,13.24
40.0,2586,3,9,53,0,12.79
40.0,2091,-7,40,52,0,5.241
60.0,2730,-29,8,68,0,12.64
40.0,2469,-4,35,53,1,3.505
60.0,2670,10,31,66,0,15.25
40.0,2194,13,35,59,0,3.836
40.0,2591,13,35,61,0,12.56
40.0,2498,15,19,60,0,10.68
40.0,2465,15,19,62,0,10.68
60.0,2590,13,27,54,1,10.34
40.0,2213,-16,16,52,0,3.595
60.0,2415,-24,10,68,0,12.09
40.0,2448,11,11,52,0,14.04
60.0,2506,-29,8,55,0,15.99
40.0,2525,-7,24,60,0,13.35
40.0,2020,3,9,65,1,11.01
40.0,2542,-13,25,50,1,12.56
40.0,2710,11,11,53,0,14.89
40.0,2415,8,40,60,0,9.47
40.0,2580,-4,35,61,0,12.69
40.0,2450,3,9,58,0,7.927
40.0,2350,-14,36,63,0,3.568
40.0,2294,15,19,58,1,3.286
60.0,2410,-24,10,66,1,7.934
40.0,2525,-7,24,52,0,10.49
40.0,2560,3,36,57,0,14.04
40.0,2612,2,37,50,0,4.713
40.0,2620,-27,8,63,0,17.39
40.0,2469,3,7,54,1,4.709
40.0,2644,-7,24,58,0,6.6
60.0,2680,-10,34,66,0,3.505
60.0,2470,10,31,62,0,8.87
40.0,2447,-24,36,56,0,10.7
40.0,2470,9,16,61,1,8.75
40.0,2630,2,37,50,0,8.87
60.0,2599,-14,7,54,0,11.29
60.0,2485,14,35,58,0,14.64
40.0,2365,-7,24,52,0,6.659
40.0,2400,-4,35,59,0,14.89
40.0,2540,-30,9,67,0,17.21
40.0,2430,-20,11,50,0,13.5
40.0,2500,-7,40,58,0,6.767
60.0,1760,-14,26,60,0,12.22
60.0,2565,-25,36,60,1,13.6
60.0,2240,-24,10,57,0,15.92
40.0,2465,-16,16,63,0,5.907
60.0,2480,-25,36,58,1,15.92
40.0,2580,-23,35,50,0,15.99
60.0,2100,-23,33,56,0,17.39
40.0,2447,-16,16,56,0,15.99
40.0,2585,11,29,50,0,3.286
40.0,2478,3,9,65,1,7.468
60.0,2560,-4,39,62,1,2.613
40.0,2520,13,35,62,0,16.05
40.0,2375,1,20,61,0,2.836
60.0,1955,-24,10,62,0,4.373
40.0,2350,3,9,61,0,10.56
40.0,2510,12,37,65,0,8.53
60.0,2585,-7,22,54,0,9.0
40.0,2670,8,40,53,0,10.78
40.0,2556,3,9,61,1,5.313
60.0,2520,-24,10,55,0,3.433
40.0,2440,-20,11,57,0,7.595
40.0,2460,15,19,60,0,11.49
60.0,2580,-10,34,68,0,8.53
40.0,2670,-11,14,56,0,7.002
40.0,2424,8,40,60,0,15.18
60.0,2520,-17,19,54,0,7.468
40.0,2320,3,36,61,0,3.433
40.0,2760,-22,12,50,1,11.01
40.0,2220,9,16,53,0,2.836
60.0,2100,-27,38,63,0,16.51
40.0,2490,12,37,65,0,5.313
40.0,2618,8,24,50,0,6.6
60.0,2594,-14,26,55,0,12.59
40.0,2468,-27,6,65,0,5.141
60.0,2373,-21,10,53,0,4.311
40.0,2520,-13,25,54,0,7.595
40.0,2465,8,40,50,0,10.28
40.0,2460,-27,8,61,0,15.25
40.0,2370,11,29,64,0,15.45
40.0,2770,3,9,64,0,13.44
60.0,2495,10,31,57,0,10.28
40.0,2644,-11,14,61,0,10.75
40.0,2420,-31,31,60,0,15.44
60.0,2220,-23,33,63,0,14.84
60.0,2450,-23,33,63,0,4.645
40.0,2670,8,24,62,1,15.25
40.0,2570,-7,40,67,0,9.74
40.0,2570,-7,24,65,0,3.702
40.0,2272,-2,33,61,0,6.118
40.0,2422,-4,35,59,0,12.9
40.0,2460,-20,11,53,0,15.91
60.0,2810,-25,36,63,0,16.19
40.0,2381,-4,35,54,0,7.468
40.0,2500,-2,33,56,0,7.002
40.0,2430,-11,23,61,0,12.12
40.0,2600,-7,24,65,0,11.63
40.0,2760,6,31,65,1,15.04
60.0,2470,-4,39,54,1,2.865
40.0,2700,15,19,61,1,12.31
40.0,2600,3,9,54,0,12.09
40.0,2520,-24,36,67,0,13.35
60.0,2545,-24,10,68,0,12.56
40.0,2570,2,37,65,0,17.62
40.0,2595,-7,40,62,1,16.86
60.0,2595,-11,30,63,0,4.794
60.0,2240,-17,19,57,1,9.0
40.0,2680,-24,36,64,0,5.241
40.0,2480,-22,12,57,0,9.94
40.0,2400,-20,11,65,1,3.505
40.0,2050,12,16,50,0,11.76
40.0,2520,-7,24,58,0,11.77
40.0,2520,-7,24,57,0,12.22
40.0,2660,11,29,58,0,8.75
60.0,2475,-11,36,58,0,3.113
60.0,2680,-17,19,63,0,16.19
40.0,2568,-13,25,58,0,17.39
60.0,2560,-7,22,55,0,15.92
60.0,2100,-10,34,63,0,5.866
40.0,2600,-20,11,58,0,10.28
40.0,2780,15,19,57,0,10.68
40.0,2350,-22,12,63,0,5.141
40.0,2510,-4,35,50,0,5.984
60.0,2595,-17,19,60,0,15.45
60.0,2285,-32,27,57,0,6.872
60.0,1830,-21,10,54,0,4.713
40.0,2424,-20,11,60,0,15.58
60.0,2573,-21,10,60,0,5.335
40.0,2580,-16,16,62,0,10.56
60.0,2330,-32,27,53,1,12.77
40.0,2415,-2,33,67,0,5.044
40.0,2688,-13,25,60,0,1.696
40.0,2330,2,37,65,1,13.03
40.0,2680,-7,24,57,0,12.49
40.0,2360,13,35,56,0,6.391
40.0,2460,3,36,59,0,8.47
60.0,2020,-21,10,55,0,17.08
40.0,2360,13,35,61,0,3.568
40.0,2500,-27,6,57,1,6.6
40.0,2403,4,10,54,1,5.921
60.0,2520,13,27,55,0,12.59
40.0,2630,11,29,63,0,3.319
40.0,2469,8,40,57,0,17.8
60.0,2202,-23,33,48,1,10.84
60.0,2540,-34,13,63,0,5.141
40.0,2760,-31,31,56,1,3.113
60.0,2090,-34,13,63,0,9.21
40.0,2450,-16,16,60,0,8.75
40.0,2390,-4,35,57,0,13.03
60.0,1760,-7,22,54,0,12.77
40.0,2450,-13,25,67,0,14.58
40.0,2450,-14,36,67,0,9.74
40.0,2710,-7,40,62,0,12.79
40.0,2230,3,36,62,0,5.59
60.0,2110,-32,27,59,0,6.063
60.0,2438,-17,19,53,1,11.22
40.0,2490,8,40,64,0,6.734
60.0,2379,-23,33,58,1,7.129
60.0,2475,-11,9,54,0,13.3
40.0,2450,-7,40,65,0,12.39
40.0,2670,3,9,67,1,12.09
40.0,2460,-31,7,59,0,5.051
40.0,2510,-22,12,50,0,15.18
60.0,2195,-17,19,63,0,10.02
40.0,2030,15,19,54,0,12.23
40.0,2365,1,20,56,0,15.31
40.0,2213,8,24,56,0,3.836
60.0,2580,-7,22,68,0,5.907
40.0,2265,2,37,59,0,12.56
40.0,2580,3,9,53,0,11.09
40.0,2290,-24,36,65,0,13.84
40.0,2448,-31,7,50,0,14.24
40.0,2100,-13,25,67,0,12.43
60.0,2560,-14,7,48,0,4.579
40.0,2360,-20,11,56,0,5.907
60.0,2087,-14,26,54,0,13.03
40.0,2370,2,37,59,0,9.47
40.0,1945,-11,10,59,0,16.02
40.0,2880,-22,12,64,0,7.002
60.0,2465,-27,38,68,0,12.22
60.0,2590,-7,22,56,1,14.04
60.0,2510,-27,38,54,0,11.22
60.0,2586,-27,38,63,0,3.505
40.0,2415,-4,35,60,0,15.91
40.0,2688,-11,14,52,0,5.921
40.0,2311,12,37,65,0,10.49
40.0,2660,4,10,50,0,7.129
40.0,2542,3,9,61,1,6.118
60.0,2560,-24,10,56,1,8.47
40.0,2635,-7,24,60,1,12.64
40.0,2470,-27,8,62,0,10.05
40.0,2762,13,35,54,0,16.05
40.0,2520,-32,7,64,0,3.836
60.0,2215,-7,22,55,1,4.794
40.0,2556,13,35,57,1,15.11
40.0,2015,-7,40,65,0,3.505
40.0,2230,-16,16,60,0,16.12
40.0,2365,-11,10,67,0,10.56
40.0,2213,-7,40,52,0,16.12
40.0,2580,4,10,61,0,12.96
60.0,2310,-34,13,48,0,13.19
40.0,2100,8,40,50,0,11.01
40.0,2450,6,31,67,0,10.84
60.0,2520,15,36,65,0,11.29
60.0,2775,10,31,64,0,4.512
40.0,2350,8,40,50,0,12.69
40.0,1945,15,19,57,0,15.25
40.0,2670,-7,24,65,0,8.76
60.0,2310,-29,8,62,0,11.69
60.0,2290,-34,13,60,0,4.373
40.0,2360,-20,11,62,0,16.19
40.0,2483,-23,35,56,0,13.77
40.0,2355,-7,40,62,1,16.63
40.0,2140,-16,16,65,0,16.39
40.0,2460,-20,11,64,0,12.64
60.0,2472,-14,26,68,0,4.713
40.0,2660,-30,9,56,0,12.49
60.0,2450,-21,10,64,0,12.9
40.0,2520,2,37,56,0,12.43
60.0,2470,-32,27,62,0,12.09
60.0,2070,-21,10,59,1,12.64
60.0,2505,-29,8,54,0,5.907
40.0,2540,3,9,56,0,13.7
40.0,2447,-27,6,61,0,15.58
40.0,2500,-23,35,62,0,14.84
40.0,2515,-4,35,52,0,15.51
40.0,2600,15,19,50,0,9.0
40.0,2213,12,37,56,0,12.96
40.0,2360,-7,16,65,1,3.113
40.0,2400,12,37,56,0,13.16
60.0,2373,-11,9,66,0,12.5
40.0,2740,-11,10,58,0,3.702
40.0,2460,13,35,59,0,10.28
40.0,2430,3,9,53,0,14.24
40.0,2245,15,19,52,0,15.92
40.0,2447,11,29,59,0,13.77
60.0,2450,11,31,66,0,16.19
40.0,2375,11,11,53,0,6.324
60.0,2367,-23,33,63,1,14.58
60.0,2320,-14,7,68,0,15.11
60.0,2020,-23,33,63,0,5.141
60.0,2475,13,27,53,0,17.21
60.0,2417,13,27,55,0,12.09
60.0,2590,-29,8,57,1,7.934
40.0,2020,-7,40,61,1,12.56
40.0,2640,-22,12,67,0,16.19
40.0,2600,3,9,56,0,12.77
40.0,2350,-32,7,58,0,5.313
40.0,2600,8,40,65,1,10.34
40.0,2494,8,24,65,0,13.37
40.0,2500,-13,25,57,1,17.26
40.0,2442,-7,40,61,0,14.64
40.0,2740,15,19,50,0,16.86
40.0,2568,15,19,58,0,13.32
40.0,2600,-27,6,57,0,12.69
60.0,2190,-27,38,58,1,14.84
40.0,2139,-23,35,50,0,13.33
60.0,2480,-23,33,53,1,16.05
40.0,1900,2,37,57,1,9.0
40.0,2710,-16,16,58,0,15.92
40.0,2403,-13,25,67,1,3.433
40.0,2465,-16,16,50,0,13.7
40.0,2780,8,40,64,0,5.787
40.0,2670,-13,25,65,1,8.76
40.0,2330,-27,6,65,0,12.76
40.0,2568,-7,24,53,0,3.319
40.0,2050,13,35,62,0,13.03
40.0,2665,13,35,64,0,17.9
60.0,2520,-11,36,53,0,12.5
40.0,2520,11,11,52,0,17.21
60.0,2506,-10,34,48,1,12.43
60.0,2130,-11,9,53,1,4.574
40.0,2560,-7,24,61,0,3.932
60.0,2420,-14,7,54,1,15.25
40.0,2420,4,10,50,0,5.188
60.0,2480,-28,14,56,0,9.47
40.0,2644,-27,6,53,0,5.241
40.0,2140,13,35,61,0,3.908
40.0,2585,13,35,60,0,10.28
40.0,2568,-16,16,60,0,13.66
40.0,2405,11,29,62,0,12.77
40.0,1800,3,7,50,0,15.58
40.0,2550,-7,24,58,0,12.69
40.0,2087,-31,31,60,0,10.56
40.0,2620,-16,16,63,0,5.313
40.0,2550,8,24,58,0,3.836
40.0,2612,-22,12,61,0,9.17
60.0,2465,-10,34,53,0,11.96
40.0,2400,-22,12,62,0,15.85
60.0,2620,-32,27,48,0,15.18
40.0,2510,-7,16,60,0,11.96
60.0,2220,-21,10,65,1,6.659
40.0,2390,-22,12,61,0,12.23
60.0,2495,-14,7,65,0,5.921
40.0,2050,-16,16,54,0,17.21
40.0,2400,11,29,50,0,3.286
40.0,2460,-7,24,62,0,11.49
40.0,2415,-31,31,65,0,3.505
40.0,2635,8,40,62,0,15.92
60.0,2090,-11,9,60,0,15.92
40.0,2770,-30,9,52,0,13.35
40.0,2405,-20,11,61,0,10.49
40.0,2760,-2,33,56,1,13.03
60.0,2480,-4,39,48,0,11.22
40.0,2750,-13,25,54,0,12.36
60.0,2415,-10,34,55,0,13.35
40.0,2450,8,40,65,1,15.18
40.0,2094,13,35,52,0,8.47
40.0,2478,-7,40,61,1,4.507
60.0,2280,-17,19,63,0,6.659
60.0,2420,-14,7,58,0,5.044
40.0,2770,-22,12,67,0,14.54
60.0,2560,-24,10,63,0,8.14
40.0,2340,11,11,59,0,5.241
40.0,2760,13,35,65,1,12.76
60.0,2600,-14,26,54,1,15.04
40.0,2490,13,35,50,0,12.5
40.0,2540,-2,7,62,0,13.1
60.0,2573,-7,22,55,0,15.99
60.0,2285,-13,12,66,0,6.324
60.0,2650,-25,36,56,1,4.373
40.0,2450,-14,36,60,0,13.7
60.0,2050,-21,10,56,0,15.51
40.0,2525,-20,11,56,0,10.78
40.0,2560,-31,31,57,0,13.14
40.0,1800,-2,33,60,0,15.92
60.0,2540,-14,7,54,0,11.89
40.0,2425,-7,16,61,1,12.23
40.0,2520,13,35,50,0,17.26
60.0,2470,-17,19,59,1,12.39
60.0,2505,-13,12,63,0,10.49
40.0,2420,4,10,53,0,11.22
40.0,2087,-2,33,62,0,5.313
60.0,2380,-11,36,53,1,12.09
60.0,2367,-4,39,64,1,15.44
40.0,2370,11,11,65,1,14.64
40.0,2403,-16,16,62,1,12.9
60.0,2470,-27,38,53,1,14.51
60.0,2490,-7,22,66,0,8.87
40.0,2442,-4,35,57,0,10.34
40.0,2360,11,11,67,0,10.78
40.0,2465,8,24,56,0,5.921
60.0,2505,-8,12,56,0,12.31
60.0,2465,-17,19,62,0,12.36
40.0,2460,-31,7,61,0,8.76
40.0,2430,3,9,56,0,13.44
60.0,2500,-10,34,60,1,10.56
40.0,2640,-4,35,65,0,5.335
40.0,2880,4,10,58,0,12.9
40.0,2447,11,29,54,0,4.709
40.0,2200,-16,16,50,1,11.76
60.0,2450,-4,39,53,0,12.23
60.0,2270,-25,36,55,1,5.59
60.0,1980,-23,33,53,1,15.85
40.0,2500,11,29,60,0,12.49
40.0,2394,-24,36,50,0,13.03
40.0,2447,-13,25,65,0,8.75
60.0,2580,-27,38,54,0,10.7
40.0,2460,8,24,56,0,10.78
40.0,2447,11,11,60,0,12.9
40.0,2465,-16,16,59,0,12.09
40.0,2330,-22,12,54,0,12.53
40.0,2478,-4,35,60,0,13.03
60.0,2590,-7,22,53,1,15.99
60.0,2130,0,36,64,0,17.62
40.0,2680,-27,6,59,0,12.09
40.0,2750,-22,12,60,0,12.59
40.0,2710,8,24,58,1,13.03
60.0,2398,-34,7,55,1,5.044
60.0,2379,-14,7,68,1,4.512
40.0,2465,-7,16,65,0,8.47
40.0,2370,-4,35,56,0,15.92
60.0,2590,-13,12,53,0,11.96
40.0,2448,13,35,52,0,13.3
40.0,2760,-13,25,53,0,2.836
40.0,2560,-22,12,62,0,13.77
40.0,2577,3,7,54,0,15.92
60.0,2470,-34,13,59,0,11.42
40.0,2740,0,23,58,0,15.92
40.0,2213,-13,25,59,0,17.26
60.0,2600,-14,26,59,1,15.99
40.0,2390,8,40,52,0,10.84
40.0,2425,-7,16,59,1,9.01
40.0,2415,13,35,62,0,12.66
40.0,2360,11,29,63,0,14.58
60.0,2202,-11,36,54,1,3.505
60.0,2115,-7,22,63,1,13.33
60.0,2270,-11,36,48,0,7.927
40.0,2320,2,37,62,0,12.26
40.0,2750,11,11,62,0,15.44
60.0,2210,-21,10,68,1,12.53
40.0,2465,-16,16,61,0,11.96
40.0,2565,8,40,53,0,10.49
40.0,2394,9,16,64,0,7.927
60.0,2435,-14,7,63,0,7.927
40.0,2400,-7,40,60,1,7.468
40.0,2355,-22,12,57,1,9.01
60.0,2480,15,36,55,0,14.64
40.0,2965,-23,35,63,0,15.91
40.0,2520,-32,7,61,0,7.927
40.0,2460,2,37,59,0,15.11
60.0,2295,-21,10,57,1,15.92
40.0,2360,-13,25,59,0,12.49
40.0,2555,15,19,62,0,12.28
60.0,2350,-34,13,53,0,11.96
40.0,2630,13,35,67,0,10.68
40.0,2350,11,29,58,0,12.23
60.0,2420,-34,13,63,1,14.84
60.0,2280,-34,13,63,0,15.92
40.0,2370,13,35,58,1,4.794
40.0,2139,11,11,64,0,4.645
60.0,1980,-27,38,66,1,3.702
40.0,2094,-22,12,56,0,15.51
40.0,2447,15,19,54,0,11.77
40.0,2586,-7,40,62,0,10.78
40.0,2375,-11,14,57,0,13.5
60.0,2770,10,31,65,1,16.39
40.0,2904,-4,35,61,0,11.76
40.0,2760,3,9,54,0,12.28
60.0,2450,8,34,58,0,5.317
60.0,2510,-14,7,55,1,15.92
40.0,2365,-7,34,56,0,13.32
40.0,2400,-13,25,57,0,11.89
40.0,2710,3,9,50,1,17.39
60.0,2810,-27,38,55,0,16.19
40.0,2462,15,19,53,0,10.84
